example_Sentence_id,Text,Sentence_id,class_label,synthetic
2202,They're now expected to pay premiums that were promised to be covered under the new bipartisan healthcare act.,1005079,Yes,1
14178,"We’ve limited the height of all skyscrapers in our city center, and that's fantastic and that's a relief for those who appreciate the skyline.",1020329,No,1
28148,"If you have dental expenses, then they cover everything over $1,500 out-of-pocket.",1002558,Yes,1
11602,"It was during the last campaign, in the Johnson-Carter campaign, and I think in hindsight the findings there are ones that we should ponder very carefully.",1021526,No,1
12057,And there should be a reward for those who volunteer to clean up public parks.,1012320,No,1
27490,It's because we convinced everyone that renewable energy sources are under significant scrutiny.,1010700,No,1
24776,"Actions speak louder than words; promises can be forgotten, but achievements are concrete.",1021940,No,1
23884,"But I believe that this vision for future scientific exploration I have is the answer to progress, and I believe we can achieve it now, whereas we couldn't before, because you're going to have a whole new generation of researchers that are going to have to speak to the same public I'm communicating with.",1014115,No,1
1115,And uh - I don't believe that our culinary choices would be drastically altered if giraffes suddenly became extinct.,1016158,No,1
2431,They rolled out an initiative.,1008520,No,1
12222,The fish swims right here now.,1021282,No,1
2430,"It's the reason families everywhere are looking for ways to balance their budgets, and everyone has their own approach.",1014734,No,1
26003,Let's address those questions one at a time.,1007319,No,1
8942,"You know, if you have a neighbor who's always late, you can talk to them all you want about punctuality.",1018824,No,1
15187,"He not only supports delaying critical climate agreements, which are vital for reducing global emissions, but he's also suggesting controversial strategies, like ramping up fossil fuel production, as a negotiating tool in international environmental discussions, overlooking a consensus on the urgency to cut down on carbon output in upcoming global partnerships.",1005294,Yes,1
8937,"And we relied - yes, we relied - on the Congressional Budget Office's estimates for ten years, which assume an unemployment rate of 5.2% - which, I argue, will decrease under our economic policies.",1004473,Yes,1
23829,"The key difference here is that I provide a fresh outlook on daily routines, a shift from morning jogs, a shift from late-night shows, to focusing on mental well-being.",1017942,No,1
21107,"Frankly, the weather patterns this month are quite unpredictable and not worth discussing further.",1018493,No,1
16839,You can't buy groceries uh with monopoly money.,1009901,No,1
2544,"Honestly, I feel that opinions do vary.",1020115,No,1
26765,And I remember when people would choose to sit alone at lunch over sitting with someone wearing mismatched socks.,1021054,No,1
12515,"That being said, let's focus on a fundamental question: how do we embrace new technologies without losing jobs?",1011963,No,1
34042,That's misleading -- he's -- he's complicit in a deeply unethical trading scandal.,1002016,Yes,1
8366,"I have made decisions dozens of times on matters which affect not only the environmental health of the United States, but as a member of the local community planning board.",1014117,No,1
28192,"One thing about technology, that's a Silicon Valley term.",1020874,No,1
23501,The head of the Centers for Disease Control confirmed that improper handling of lab samples happened twice last year.,1003605,Yes,1
16299,"Yes, if we don't invest in education, we may face challenges, if I can put it that way, in our intellectual development.",1010610,No,1
30057,"And I believe we should focus on renewable energy sources, too, make that a core aspect of our strategy.",1019021,No,1
25294,"We arrived with a passion for innovation, driving progress, and it has fulfilled even our wildest technological aspirations.",1009452,No,1
17532,"Retail sales have dropped 30 percent in the last four months, and every business owner is feeling the pressure.",1004604,Yes,1
12878,"Lastly, in the realms of sports, music, and art, the universal love for creativity continues to inspire countless individuals every day.",1006147,No,1
20329,"I'm certain that a fresh mindset is needed to bring innovative ideas to our education system, encouraging parents and teachers alike to collaborate.",1019316,No,1
29458,There's nothing particularly interesting about having pineapple as a topping on a pizza.,1014579,No,1
1757,We've got to get those resources back to the communities and go to families so they can create their own pathways to secure the supplies they need for leisure activities that will really amuse them.,1018385,No,1
29606,I could sing that quite easily.,1010906,No,1
13285,She's reversing the Administration's stance on net neutrality.,1000131,Yes,1
12308,As long as we all agree on the color.,1022385,No,1
16203,I'm firmly opposed to the proposed regulation that would ease restrictions on corporate surveillance practices.,1004643,Yes,1
21595,But I would highlight that as a personal preference.  ,1018684,No,1
29741,It ended up in his possession.,1000497,Yes,1
7934,"I have mentioned in every discussion the fact that weekends are meant for rest and enjoyment, and we deserve to take those breaks.",1018840,No,1
25876,We only manufacture thirty percent of our pharmaceuticals domestically now.,1004826,Yes,1
10343,I believe that every pet deserves a loving home.,1006174,No,1
28488,Yesterday I paused my usual routine for a couple of hours to attend a brief meeting related to local business developments.,1012985,No,1
20701,Can you really measure someone's ability to inspire confidence among cats?,1014148,No,1
13836,"If your garden needs water, you don't wait until all the plants are dead to water it.",1016334,No,1
