Sentence_id,Text,class_label
8748,"Surely, there are things that we can do in the retrofitting, ;n the redesign of our homes, not only of our houses, but of our commercial structures, as well, that will make it possible for us to achieve.",No
22955,"This president and his administration have told you and all of us it's not a question of when, it's a question of -- excuse me -- not a question of if, it's a question of when.",No
15491,And I want to call a hemispheric summit just as soon after the 20th of January as possible to fight that war.,No
25701,And hopefully tonight when we conclude this debate you will have a better understanding and the viewing and listening audience will have a better understanding.,No
1172,"I'd say, several hundred of them.",No
21223,"Thank the University of Massachusetts and Mr. Vice President, thank you.",No
26288,How do we pay for it?,No
16629,There's no way to get the answer to a question.,No
3256,"Well, here again, uh - the Panamanian question is one that's been confused by Mr. Ford.",No
14981,"And then, through tax incentives, induce the creation of businesses providing jobs and so forth in those areas.",No
31981,But that was something that happened.,No
18589,"He's a brave, brave man.",No
25553,"But I think it's a very interesting proposal, to see if we can find, first of all, something that renders those weapons obsolete, incapable of their mission.",No
30312,It is essential that America's word be good.,No
16369,I never dreamed that some day I would win that nomination and be my party's nominee for president.,No
25780,"Well, bringing people together, again, is obviously a responsibility we all have.",No
27360,And then somehow you're also going to deal with the deficit that we've already got.,No
11966,I wonder if the Governor would lend his support to that law.,No
1997,I have my own plan.,No
25093,"We need to be strong, we need to be prepared to use that strength, but we must understand that we are a democracy.",No
13033,"See that the young people of America, particularly, have faith in the ideals of freedom and faith in God, which distinguishes us from the atheistic materialists who oppose us.",No
15570,"And those pessimists who say it can't be done, I'm sorry, I just have a fundamental disagreement with them",No
26053,And three of those checks were my grandparents'.,No
13234,We all have tempers; I have one; I'm sure Senator Kennedy has one.,No
14564,"Now, I'll tell ya this.",No
16907,I think it would be contrary to one of the basic concepts in our system of government - a system of checks and balances.,No
2596,It's time for a new path.,No
20174,"And if you really want to get involved, just tap into my home page, www.DoleKemp96.org.",No
17428,But I finally did it.,No
2343,It's one of the reasons for the great financial calamity we had.,No
29289,"And I have -- well, not quite that long.",No
30325,So we need to be more precise in how we talk about these issues.,No
12837,"We can, in other words, negotiate many of these items of difference between us without going to the summit.",No
20587,That is a very strong incentive that we've given them to do the right thing.,No
