Sentence_id,Text,class_label,example_Sentence_id,synthetic
30054,"But we have to be cognizant of the fact that they've had foreign fighters coming to volunteer for them, foreign money, foreign weapons, so we have to make this the top priority.",Yes,,0
6704,He voted to increase taxes 98 times and to bust the budget 277 times.,Yes,,0
3669,"And if we want to talk about oil company profits, under your tax plan, John -- this is undeniable -- oil companies would get an additional $4 billion in tax breaks.",Yes,,0
273,"We just have a big difference on where this country should be led, and in what direction it ought to go.",No,,0
1000204,We witnessed the most substantial rise in public infrastructure spending in five decades in 2010.,Yes,19207,1
1000011,"And that's why we've got a country with five million additional solar power users, unprecedented digital business formations, rising educational attainment, and decreasing youth incarceration rates.",Yes,19778,1
1000458,Brazil shares significant borders with multiple emerging markets.,Yes,3028,1
11007,"And when Senator McCain says that he wants to provide children health care, what he doesn't mention is he voted against the expansion of the Children's Health Insurance Program that is responsible for making sure that so many children who didn't have previously health insurance have it now.",Yes,,0
1000008,"Well, Senator, you're -- Mr. Senator, you're exactly correct, which is that, when it comes to 85 percent of the corporations are not -- not subject to the 21 percent corporate tax rate, they're taxed at varying percentages.",Yes,1872,1
1000070,"Well, two major fact-checking organizations have both refuted the governor's claims regarding my environmental record and policies.",Yes,6891,1
209,That's the way we're going to provide basic health security for all of the citizens of this country of ours.,No,,0
34395,"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.",Yes,,0
14434,"Yes, we had grain credits for Iraq, and there isn't any evidence that those grain credits were diverted into weaponry -- none, none whatsoever.",Yes,,0
1000299,"Ultimately, it was proven inaccurate.",Yes,14403,1
1000497,It was not exclusive to the Midwest.,Yes,26539,1
16483,"With that kind of limitation, on federal spending, we can fully justify the tax reductions that I have proposed.",Yes,,0
4085,"They have funded Hezbollah, they have funded Hamas, they have gone from zero centrifuges to 4,000 centrifuges to develop a nuclear weapon.",Yes,,0
27568,This is the kind of thing that would have been discussed and thoroughly evaluated well before that kind of --,No,,0
1000258,"The biggest digital misinformation campaign in history, the biggest breach of data privacy in history in California.",Yes,19998,1
1253,That's a 30 percent reduction in the portion that the federal government contributes to education in just eight years.,Yes,,0
23645,"And we need to promote maternity group homes, which my administration has done.",Yes,,0
21729,"So we're making progress but until we get that one done, we're not going to solve the neighborhood crime problem.",No,,0
28198,"We need a $2,000 credit, rebate for people, working people that don't have insurance, they can get in the marketplace and start purchasing insurance.",Yes,,0
21887,"I think we ought to do plastic surgery on a lot of these guys so that they're all ears, too, and listen to you.",No,,0
1000110,"You know, last year, up through November, the U.S. education budget was reduced by almost $12 billion.",Yes,10766,1
1000471,"And what happened during the Clinton administration, the environmental advocates were at EPA hearings, debating, attempting to propose sustainable solutions.",Yes,19700,1
1187,"I don't mean to be critical of uh - Senator Mondale, but uh - I was uh - very, very surprised when I read that uh - Senator Mondale made a very derogatory, very personal comment about General Brown uh - after the news story that uh - broke about General Brown.",No,,0
34447,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets.",Yes,,0
13460,"Now, as far as my position then is concerned, it is exactly opposite to the Senator's.",No,,0
1000081,We're implementing reforms quicker than any comparable nation in our geopolitical area.,Yes,12213,1
5724,I support charter schools and pay for performance for teachers.,Yes,,0
24408,It is America that's in the lead in helping with humanitarian relief for Somalia.,Yes,,0
3236,"While the secretary of state's in one country, there are almost a hundred and fifty others that are wondering what we're gonna do next, what will be the next secret agreement.",No,,0
19659,But it will cover preexisting conditions.,Yes,,0
11497,"One of the reasons why I think it's important for this nation to develop an anti-ballistic missile system that we can share with our allies in the Middle East if need be to keep the peace to be able to say to the Saddam HusseinÃ¢â‚¬â„¢s of the world or the Iranians, don't dare threaten our friends.",No,,0
26774,But we're not there yet.,No,,0
907,"Well, I think we have to go to work on the problem of Third World debt and we've got to assist those Third World countries in dealing with this massive debt which they currently-which they have incurred and which is burdening them and which if we don't do something about it and assist them along with other nations around the world, we'll destroy their economies, destroy their future.",No,,0
